mapillary_image_id,map_feature_id,all_linked_map_feature_ids,exact_mapillary_taxonomy_label,project_class,sequence_id,capture_timestamp_utc,captured_at_epoch_ms,contributor_id,contributor_name,latitude,longitude,geographic_evidence_india,city_search_area,source_reference,api_retrieval_timestamp_utc,taxonomy_mapping_confidence,independence_group_id,review_status,approved_photograph,acquisition_order,acquisition_status,pixel_download_authorized,selection_basis,attribution_title,attribution_contributor,attribution_source_url,attribution_licence,attribution_text_template,terms_status
3016011845390520,2915265565416738,2915265565416738,regulatory--no-left-turn--g2,no_left_turn,Ic3Bfxv0BvMEclPYcIE1IA,2018-02-14T04:52:23+00:00,1518583943144,109833741245768,richlv,12.9712897,77.5803358,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=3016011845390520,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00021,metadata_only_not_reviewed,no,11,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 3016011845390520,richlv,https://www.mapillary.com/app/?pKey=3016011845390520,CC BY-SA (version to verify at download time),Mapillary image 3016011845390520 by richlv; source https://www.mapillary.com/app/?pKey=3016011845390520; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
313016257062063,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,47j4r1vwee8jthu2kaeif0,2021-01-11T03:29:39+00:00,1610335779040,101743165404889,pradeepbv,12.9705080,77.6049845,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=313016257062063,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,12,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 313016257062063,pradeepbv,https://www.mapillary.com/app/?pKey=313016257062063,CC BY-SA (version to verify at download time),Mapillary image 313016257062063 by pradeepbv; source https://www.mapillary.com/app/?pKey=313016257062063; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1453203125025815,309588187317586,309588187317586,regulatory--no-left-turn--g2,no_left_turn,OdQ63PFoy8hSUE2I0G2mug,2017-10-29T07:57:06+00:00,1509263826481,108469318050957,yogi,12.9548362,77.5800010,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1453203125025815,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00026,metadata_only_not_reviewed,no,13,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1453203125025815,yogi,https://www.mapillary.com/app/?pKey=1453203125025815,CC BY-SA (version to verify at download time),Mapillary image 1453203125025815 by yogi; source https://www.mapillary.com/app/?pKey=1453203125025815; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
305075241015029,3878718328843471,3878718328843471,regulatory--no-left-turn--g2,no_left_turn,zA5s5_mFfn4C1CSPmAuvPw,2015-09-06T11:06:25+00:00,1441537585488,109606001268498,srividya,28.6317615,77.1987898,"Non-overlapping outer urban tile around Delhi, India; excludes the r07 centre box",Delhi outer tile,https://www.mapillary.com/app/?pKey=305075241015029,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00029,metadata_only_not_reviewed,no,14,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 305075241015029,srividya,https://www.mapillary.com/app/?pKey=305075241015029,CC BY-SA (version to verify at download time),Mapillary image 305075241015029 by srividya; source https://www.mapillary.com/app/?pKey=305075241015029; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
3008472936108585,395035038634629,395035038634629,regulatory--no-left-turn--g1,no_left_turn,h3OW90tlPkYjmfIbQVJTGB,2021-08-03T02:37:04+00:00,1627958224374,107354604835874,ibigroupgoa,12.9864537,77.5954335,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=3008472936108585,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00030,metadata_only_not_reviewed,no,15,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 3008472936108585,ibigroupgoa,https://www.mapillary.com/app/?pKey=3008472936108585,CC BY-SA (version to verify at download time),Mapillary image 3008472936108585 by ibigroupgoa; source https://www.mapillary.com/app/?pKey=3008472936108585; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
152673973458502,475628470339776,475628470339776,regulatory--no-left-turn--g2,no_left_turn,8EBl674rvo7cbCMfJIhKwg,2017-01-23T04:40:58+00:00,1485146458057,108469318050957,yogi,12.9705461,77.6098227,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=152673973458502,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00034,metadata_only_not_reviewed,no,16,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 152673973458502,yogi,https://www.mapillary.com/app/?pKey=152673973458502,CC BY-SA (version to verify at download time),Mapillary image 152673973458502 by yogi; source https://www.mapillary.com/app/?pKey=152673973458502; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
180955070460059,482293629758113,482293629758113,regulatory--no-left-turn--g2,no_left_turn,yAp9gFhya1IGeXvi2lzvzw,2018-02-04T05:18:14+00:00,1517721494153,109833741245768,richlv,12.9540055,77.5917867,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=180955070460059,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00036,metadata_only_not_reviewed,no,17,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 180955070460059,richlv,https://www.mapillary.com/app/?pKey=180955070460059,CC BY-SA (version to verify at download time),Mapillary image 180955070460059 by richlv; source https://www.mapillary.com/app/?pKey=180955070460059; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1412111865832689,491103788900157,491103788900157;491865632157306,regulatory--no-left-turn--g2,no_left_turn,8fgD0NWLQY62CnBcPf6UiQ,2018-09-24T07:19:39+00:00,1537773579120,109909584575154,prtksxna,15.4972318,73.8323486,"Curated interior coordinate centred on Panaji, India",Panaji,https://www.mapillary.com/app/?pKey=1412111865832689,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00039,metadata_only_not_reviewed,no,18,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1412111865832689,prtksxna,https://www.mapillary.com/app/?pKey=1412111865832689,CC BY-SA (version to verify at download time),Mapillary image 1412111865832689 by prtksxna; source https://www.mapillary.com/app/?pKey=1412111865832689; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
304181787771560,499018107959474,499018107959474,regulatory--no-left-turn--g1,no_left_turn,SO0ZDIFZIW7TOzTvk4d39A,2017-11-19T06:35:46+00:00,1511073346377,107887898114051,aditisarwate,18.5188908,73.8601207,"Map feature coordinate returned inside curated Pune, India search box",Pune,https://www.mapillary.com/app/?pKey=304181787771560,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00041,metadata_only_not_reviewed,no,19,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 304181787771560,aditisarwate,https://www.mapillary.com/app/?pKey=304181787771560,CC BY-SA (version to verify at download time),Mapillary image 304181787771560 by aditisarwate; source https://www.mapillary.com/app/?pKey=304181787771560; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
229885072267704,5497045990337630,5497045990337630,regulatory--no-left-turn--g2,no_left_turn,a7adwir86js8zsvr8rl4a3,2021-02-10T09:10:37+00:00,1612948237817,101743165404889,pradeepbv,12.9708149,77.6045413,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=229885072267704,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00043,metadata_only_not_reviewed,no,20,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 229885072267704,pradeepbv,https://www.mapillary.com/app/?pKey=229885072267704,CC BY-SA (version to verify at download time),Mapillary image 229885072267704 by pradeepbv; source https://www.mapillary.com/app/?pKey=229885072267704; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
618999602833729,550066459716261,550066459716261,regulatory--no-left-turn--g2,no_left_turn,pAC8TLte_Q7TCzinUS7g6w,2016-04-28T06:33:31+00:00,1461825211516,109606001268498,srividya,12.9744235,77.5754568,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=618999602833729,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00044,metadata_only_not_reviewed,no,21,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 618999602833729,srividya,https://www.mapillary.com/app/?pKey=618999602833729,CC BY-SA (version to verify at download time),Mapillary image 618999602833729 by srividya; source https://www.mapillary.com/app/?pKey=618999602833729; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
3898070533644118,573285136968363,573285136968363,regulatory--no-left-turn--g2,no_left_turn,vdfacvnzrg7hg0uf32astw,2019-10-08T06:35:57+00:00,1570516557954,109910087910218,jayp,12.9900931,77.6146354,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=3898070533644118,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00045,metadata_only_not_reviewed,no,22,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 3898070533644118,jayp,https://www.mapillary.com/app/?pKey=3898070533644118,CC BY-SA (version to verify at download time),Mapillary image 3898070533644118 by jayp; source https://www.mapillary.com/app/?pKey=3898070533644118; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1010314836169389,759766354581786,759766354581786,regulatory--no-left-turn--g1,no_left_turn,2HnX078mwqyLP6D5yvXfLA,2017-12-26T06:34:52+00:00,1514270092136,107202001513219,planemad,12.9864252,77.5953881,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1010314836169389,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00047,metadata_only_not_reviewed,no,23,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1010314836169389,planemad,https://www.mapillary.com/app/?pKey=1010314836169389,CC BY-SA (version to verify at download time),Mapillary image 1010314836169389 by planemad; source https://www.mapillary.com/app/?pKey=1010314836169389; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
809281339702279,771362733563703,771362733563703,regulatory--no-left-turn--g2,no_left_turn,8ujfuds5ubod5rpy9c5tp2,2016-01-02T11:32:21+00:00,1451734341485,106868151546426,shravan91,12.9908783,77.6133993,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=809281339702279,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00048,metadata_only_not_reviewed,no,24,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 809281339702279,shravan91,https://www.mapillary.com/app/?pKey=809281339702279,CC BY-SA (version to verify at download time),Mapillary image 809281339702279 by shravan91; source https://www.mapillary.com/app/?pKey=809281339702279; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
239039161305286,794355408172361,794355408172361,regulatory--no-left-turn--g2,no_left_turn,T--mvkfLlcgYp6JdeWJwMg,2015-03-04T14:30:35+00:00,1425479435000,109214254640685,sashazykov,11.9410675,79.8082426,"Curated interior coordinate centred on Puducherry, India",Puducherry,https://www.mapillary.com/app/?pKey=239039161305286,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00049,metadata_only_not_reviewed,no,25,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 239039161305286,sashazykov,https://www.mapillary.com/app/?pKey=239039161305286,CC BY-SA (version to verify at download time),Mapillary image 239039161305286 by sashazykov; source https://www.mapillary.com/app/?pKey=239039161305286; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
212043264262087,806821263333316,806821263333316,regulatory--no-left-turn--g2,no_left_turn,xYUgFLOmHp5ozthGiRKC6j,2021-08-03T03:19:38+00:00,1627960778784,138886808313564,muruligowda,12.9744633,77.6077292,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=212043264262087,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00050,metadata_only_not_reviewed,no,26,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 212043264262087,muruligowda,https://www.mapillary.com/app/?pKey=212043264262087,CC BY-SA (version to verify at download time),Mapillary image 212043264262087 by muruligowda; source https://www.mapillary.com/app/?pKey=212043264262087; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
148821053869070,1064859994007298,1064859994007298,regulatory--no-left-turn--g1,no_left_turn,IxX3LSpSCAysokbuZMYp_A,2017-12-29T04:59:25+00:00,1514523565904,108127371422794,indusanthosh,10.5236300,76.2097538,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=148821053869070,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00001,metadata_only_not_reviewed,no,27,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 148821053869070,indusanthosh,https://www.mapillary.com/app/?pKey=148821053869070,CC BY-SA (version to verify at download time),Mapillary image 148821053869070 by indusanthosh; source https://www.mapillary.com/app/?pKey=148821053869070; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1442697389406915,832190607406523,832190607406523,regulatory--no-left-turn--g2,no_left_turn,UgDdD_DIt5OOqMdPj0yzIw,2017-09-28T09:04:05+00:00,1506589445134,107202001513219,planemad,12.9740733,77.6110594,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1442697389406915,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00002,metadata_only_not_reviewed,no,28,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1442697389406915,planemad,https://www.mapillary.com/app/?pKey=1442697389406915,CC BY-SA (version to verify at download time),Mapillary image 1442697389406915 by planemad; source https://www.mapillary.com/app/?pKey=1442697389406915; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1822203902499494,1211117807761377,1211117807761377,regulatory--no-left-turn--g2,no_left_turn,1zJ6y0KrLbwIc87gjYXqQP,2026-04-01T06:02:58+00:00,1775023378087,1226028326356068,jegadeeshcumta,13.0787380,80.2519609,"Non-overlapping outer urban tile around Chennai, India; excludes the r07 centre box",Chennai outer tile,https://www.mapillary.com/app/?pKey=1822203902499494,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00003,metadata_only_not_reviewed,no,29,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1822203902499494,jegadeeshcumta,https://www.mapillary.com/app/?pKey=1822203902499494,CC BY-SA (version to verify at download time),Mapillary image 1822203902499494 by jegadeeshcumta; source https://www.mapillary.com/app/?pKey=1822203902499494; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
457515808882489,1383642135341383,1383642135341383,regulatory--no-left-turn--g2,no_left_turn,yBKYRQK5NkQJ41V8cSHxHQ,2015-02-25T08:29:52+00:00,1424852992000,100389518872733,lxbarth,12.9749010,77.6084620,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=457515808882489,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00005,metadata_only_not_reviewed,no,30,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 457515808882489,lxbarth,https://www.mapillary.com/app/?pKey=457515808882489,CC BY-SA (version to verify at download time),Mapillary image 457515808882489 by lxbarth; source https://www.mapillary.com/app/?pKey=457515808882489; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1640507566996065,1419110073233719,1419110073233719,regulatory--no-left-turn--g2,no_left_turn,9S8hvLpg4m1X2aFjIBy7WY,2026-05-02T04:48:03+00:00,1777697283671,106724622478113,WPStan,19.0587634,72.8634424,"Non-overlapping outer urban tile around Mumbai, India; excludes the r07 centre box",Mumbai outer tile,https://www.mapillary.com/app/?pKey=1640507566996065,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00007,metadata_only_not_reviewed,no,31,proposed_metadata_only,no,"All catalogued no_left_turn candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1640507566996065,WPStan,https://www.mapillary.com/app/?pKey=1640507566996065,CC BY-SA (version to verify at download time),Mapillary image 1640507566996065 by WPStan; source https://www.mapillary.com/app/?pKey=1640507566996065; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
